Day ,Month,Year,Case type,No,Day,Month.1,Year.1,Day.1,Month.2,Year.2,Outcome,Day.2,Month.3,Year.3,(Enter free text),Audit Date,Registered,Date_Last_in_Court,Code/Year
31,5,2024,RRC,E100,19,1,2024,19,1,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-01-19,2024-01-19,E100/2024
31,5,2024,RRC,E297,13,2,2024,14,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-13,2024-02-14,E297/2024
31,5,2024,RRC,E298,13,2,2024,14,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-13,2024-02-14,E298/2024
31,5,2024,RRC,E293,13,2,2024,14,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-13,2024-02-14,E293/2024
31,5,2024,RRC,E294,13,2,2024,14,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-13,2024-02-14,E294/2024
31,5,2024,RRC,E296,13,2,2024,14,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-13,2024-02-14,E296/2024
31,5,2024,RRC,E290,12,2,2024,15,2,2024,Active,,,,Needs next date,2024-05-31,2024-02-12,2024-02-15,E290/2024
31,5,2024,RRC,E291,12,2,2024,16,4,2024,Active: Mn on 4/7/2024,,,,Needs next date,2024-05-31,2024-02-12,2024-04-16,E291/2024
31,5,2024,RRC,E292,12,2,2024,14,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-12,2024-02-14,E292/2024
31,5,2024,RRC,E289,12,2,2024,15,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-12,2024-02-15,E289/2024
31,5,2024,RRC,E282,9,2,2024,13,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-09,2024-02-13,E282/2024
31,5,2024,RRC,E287,12,2,2024,14,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-12,2024-02-14,E287/2024
31,5,2024,RRC,E285,12,2,2024,13,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-12,2024-02-13,E285/2024
31,5,2024,RRC,E274,9,2,2024,20,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-09,2024-02-20,E274/2024
31,5,2024,RRC,E276,9,2,2024,1,3,2024,Active: Plaintiff to take date  at registry within 60 days,,,,Needs next date,2024-05-31,2024-02-09,2024-03-01,E276/2024
31,5,2024,RRC,E272,13,2,2024,19,2,2024,Active,,,,Needs next date,2024-05-31,2024-02-13,2024-02-19,E272/2024
31,5,2024,RRC,E270,9,2,2024,28,5,2024,Active: Mn on 25/6/2024,,,,Needs next date,2024-05-31,2024-02-09,2024-05-28,E270/2024
31,5,2024,RRC,E273,9,2,2024,13,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-09,2024-02-13,E273/2024
31,5,2024,RRC,E356,23,2,2024,.,.,2024,Active,,,,Needs next date,2024-05-31,2024-02-23,,E356/2024
31,5,2024,RRC,E350,21,2,2024,22,2,2024,Active,,,,Needs next date,2024-05-31,2024-02-21,2024-02-22,E350/2024
31,5,2024,RRC,E340,20,2,2024,21,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-20,2024-02-21,E340/2024
31,5,2024,RRC,E349,21,2,2024,22,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-21,2024-02-22,E349/2024
31,5,2024,RRC,E345,21,2,2024,28,5,2024,Active: Mn on 30/7/2024,,,,Needs next date,2024-05-31,2024-02-21,2024-05-28,E345/2024
31,5,2024,RRC,E341,20,2,2024,21,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-20,2024-02-21,E341/2024
31,5,2024,RRC,E339,20,2,2024,21,2,2024,Active,,,,Needs next date,2024-05-31,2024-02-20,2024-02-21,E339/2024
31,5,2024,RRC,E336,20,2,2024,22,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-20,2024-02-22,E336/2024
31,5,2024,RRC,E335,20,2,2024,21,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-20,2024-02-21,E335/2024
31,5,2024,RRC,E334,20,2,2024,28,3,2024,Active: Plaintiff to take date  at registry within 60 days,,,,Needs next date,2024-05-31,2024-02-20,2024-03-28,E334/2024
31,5,2024,RRC,E333,20,2,2024,20,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-20,2024-02-20,E333/2024
31,5,2024,RRC,E327,20,2,2024,20,2,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-02-20,2024-02-20,E327/2024
31,5,2024,RRC,E312,14,2,2024,9,4,2024,Active: Hg on 20/6/2024,,,,Needs next date,2024-05-31,2024-02-14,2024-04-09,E312/2024
31,5,2024,RRC,E317,14,2,2024,28,5,2024,Active: Mn on 17/7/2024,,,,Needs next date,2024-05-31,2024-02-14,2024-05-28,E317/2024
31,5,2024,RRC,E319,16,2,2024,19,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-16,2024-02-19,E319/2024
31,5,2024,RRC,E323,16,2,2024,28,5,2024,Active: Mn on 30/7/2024,,,,Needs next date,2024-05-31,2024-02-16,2024-05-28,E323/2024
31,5,2024,RRC,E313,15,2,2024,18,4,2024,Active,,,,Needs next date,2024-05-31,2024-02-15,2024-04-18,E313/2024
31,5,2024,RRC,E311,14,2,2024,15,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-14,2024-02-15,E311/2024
31,5,2024,RRC,E310,14,2,2024,4,4,2024,Active: Hg on 2/7/2024,,,,Needs next date,2024-05-31,2024-02-14,2024-04-04,E310/2024
31,5,2024,RRC,E307,14,2,2024,22,2,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-02-14,2024-02-22,E307/2024
31,5,2024,RRC,E886,28,5,2024,28,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-28,2024-05-28,E886/2024
31,5,2024,RRC,E887,28,5,2024,28,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-28,2024-05-28,E887/2024
31,5,2024,RRC,E888,29,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-30,E888/2024
31,5,2024,RRC,E890,29,5,2024,29,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-29,E890/2024
31,5,2024,RRC,E891,29,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-30,E891/2024
31,5,2024,RRC,E893,29,5,2024,29,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-29,E893/2024
31,5,2024,RRC,E894,29,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-30,E894/2024
31,5,2024,RRC,E582,3,4,2024,5,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-03,2024-04-05,E582/2024
31,5,2024,RRC,E581,4,4,2024,9,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-04,2024-04-09,E581/2024
31,5,2024,RRC,E580,4,4,2024,24,4,2024,Active: Plaintiff to show proof of payment ,,,,Needs next date,2024-05-31,2024-04-04,2024-04-24,E580/2024
31,5,2024,RRC,E578,3,4,2024,12,4,2024,Active: Hg on 6/6/2024,,,,Needs next date,2024-05-31,2024-04-03,2024-04-12,E578/2024
31,5,2024,RRC,E576,3,4,2024,9,4,2024,Active: Hg on 6/6/2024,,,,Needs next date,2024-05-31,2024-04-03,2024-04-09,E576/2024
31,5,2024,RRC,E571,3,4,2024,4,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-03,2024-04-04,E571/2024
31,5,2024,RRC,E570,2,4,2024,4,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-02,2024-04-04,E570/2024
31,5,2024,RRC,E568,2,4,2024,16,4,2024,Active: Hg on 6/6/2024,,,,Needs next date,2024-05-31,2024-04-02,2024-04-16,E568/2024
31,5,2024,RRC,E563,28,3,2024,28,3,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-03-28,2024-03-28,E563/2024
31,5,2024,RRC,E561,27,2,2024,9,4,2024,Active: Hg on 2/7/2024,,,,Needs next date,2024-05-31,2024-02-27,2024-04-09,E561/2024
31,5,2024,RRC,E560,28,3,2024,8,4,2024,Active: Hg on 2/7/2024,,,,Needs next date,2024-05-31,2024-03-28,2024-04-08,E560/2024
31,5,2024,RRC,E554,27,3,2024,16,4,2024,Active: Plaintiff to take date  at registry within 60 days,,,,Needs next date,2024-05-31,2024-03-27,2024-04-16,E554/2024
31,5,2024,RRC,E553,27,3,2024,16,4,2024,Active: Plaintiff to take date  at registry within 60 days,,,,Needs next date,2024-05-31,2024-03-27,2024-04-16,E553/2024
31,5,2024,RRC,E551,26,3,2024,27,3,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-03-26,2024-03-27,E551/2024
31,5,2024,RRC,E550,26,3,2024,27,3,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-03-26,2024-03-27,E550/2024
31,5,2024,RRC,E762,7,5,2024,8,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-07,2024-05-08,E762/2024
31,5,2024,RRC,E761,7,5,2024,7,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-07,2024-05-07,E761/2024
31,5,2024,RRC,E760,7,5,2024,7,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-07,2024-05-07,E760/2024
31,5,2024,RRC,E759,7,5,2024,16,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-07,2024-05-16,E759/2024
31,5,2024,RRC,E758,7,5,2024,8,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-07,2024-05-08,E758/2024
31,5,2024,RRC,E755,6,5,2024,7,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-06,2024-05-07,E755/2024
31,5,2024,RRC,E754,6,5,2024,7,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-06,2024-05-07,E754/2024
31,5,2024,RRC,E749,6,5,2024,7,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-06,2024-05-07,E749/2024
31,5,2024,RRC,E746,6,5,2024,7,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-06,2024-05-07,E746/2024
31,5,2024,RRC,E745,6,5,2024,7,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-06,2024-05-07,E745/2024
31,5,2024,RRC,E744,6,5,2024,7,5,2024,Active,,,,Needs next date,2024-05-31,2024-05-06,2024-05-07,E744/2024
31,5,2024,RRC,E741,3,5,2024,16,5,2024,Active: Hg on 6/8/2024,,,,Needs next date,2024-05-31,2024-05-03,2024-05-16,E741/2024
31,5,2024,RRC,E738,3,5,2024,6,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-03,2024-05-06,E738/2024
31,5,2024,RRC,E737,2,5,2024,8,5,2024,Active,,,,Needs next date,2024-05-31,2024-05-02,2024-05-08,E737/2024
31,5,2024,RRC,E734,2,5,2024,3,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-02,2024-05-03,E734/2024
31,5,2024,RRC,E732,2,5,2024,6,5,2024,Active: Hg on 19/6/2024,,,,Needs next date,2024-05-31,2024-05-02,2024-05-06,E732/2024
31,5,2024,RRC,E731,2,5,2024,6,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-02,2024-05-06,E731/2024
31,5,2024,RRC,E730,2,5,2024,3,5,2024,Active:Interparty hearing,,,,Needs next date,2024-05-31,2024-05-02,2024-05-03,E730/2024
31,5,2024,RRC,E729,30,4,2024,3,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-30,2024-05-03,E729/2024
31,5,2024,RRC,E722,29,4,2024,30,4,2024,Active,,,,Needs next date,2024-05-31,2024-04-29,2024-04-30,E722/2024
31,5,2024,RRC,E721,29,4,2024,30,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-29,2024-04-30,E721/2024
31,5,2024,RRC,E720,29,4,2024,29,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-29,2024-04-29,E720/2024
31,5,2024,RRC,E717,29,4,2024,14,5,2024,Active: Hg on 20/6/2024,,,,Needs next date,2024-05-31,2024-04-29,2024-05-14,E717/2024
31,5,2024,RRC,E716,29,4,2024,30,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-29,2024-04-30,E716/2024
31,5,2024,RRC,E715,29,4,2024,30,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-29,2024-04-30,E715/2024
31,5,2024,RRC,E714,26,4,2024,30,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-26,2024-04-30,E714/2024
31,5,2024,RRC,E711,30,4,2024,2,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-30,2024-05-02,E711/2024
31,5,2024,RRC,E708,24,3,2024,26,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-03-24,2024-04-26,E708/2024
31,5,2024,RRC,E706,25,4,2024,26,4,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-04-25,2024-04-26,E706/2024
31,5,2024,RRC,E703,25,4,2024,29,4,2024,Active,,,,Needs next date,2024-05-31,2024-04-25,2024-04-29,E703/2024
31,5,2024,RRC,E895,29,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-30,E895/2024
31,5,2024,RRC,E896,29,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-30,E896/2024
31,5,2024,RRC,E898,30,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-30,2024-05-30,E898/2024
31,5,2024,RRC,E906,30,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-30,2024-05-30,E906/2024
31,5,2024,RRC,E900,29,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-30,E900/2024
31,5,2024,RRC,E901,29,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-30,E901/2024
31,5,2024,RRC,E902,29,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-29,2024-05-30,E902/2024
31,5,2024,RRC,E903,30,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-30,2024-05-30,E903/2024
31,5,2024,RRC,E904,30,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-30,2024-05-30,E904/2024
31,5,2024,RRC,E911,30,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-30,2024-05-30,E911/2024
31,5,2024,RRC,E915,30,5,2024,30,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-30,2024-05-30,E915/2024
31,5,2024,RRC,E803,15,5,2024,16,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-15,2024-05-16,E803/2024
31,5,2024,RRC,E808,30,4,2024,21,5,2024,Active,,,,Needs next date,2024-05-31,2024-04-30,2024-05-21,E808/2024
31,5,2024,RRC,E811,16,5,2024,20,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-16,2024-05-20,E811/2024
31,5,2024,RRC,E812,16,5,2024,21,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-16,2024-05-21,E812/2024
31,5,2024,RRC,E814,16,5,2024,20,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-16,2024-05-20,E814/2024
31,5,2024,RRC,E815,16,5,2024,20,5,2024,Active:Interparty hearing within 14 days,,,,Needs next date,2024-05-31,2024-05-16,2024-05-20,E815/2024
31,5,2024,RRC,25,6,6,2008,28,6,2010,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2008-06-06,2010-06-28,25/2008
31,5,2024,RRC,159,7,3,2014,10,3,2014,Active,,,,Recommended for dismissal,2024-05-31,2014-03-07,2014-03-10,159/2014
31,5,2024,RRC,219,1,4,2014,21,5,2014,Active,,,,,2024-05-31,2014-04-01,2014-05-21,219/2014
31,5,2024,RRC,171,26,2,2015,2,9,2015,Active,,,,Recommended for dismissal,2024-05-31,2015-02-26,2015-09-02,171/2015
31,5,2024,RRC,169,27,2,2015,23,3,2015,Active,,,,Recommended for dismissal,2024-05-31,2015-02-27,2015-03-23,169/2015
31,5,2024,RRC,170,27,3,2015,21,9,2015,Active,,,,Recommended for dismissal,2024-05-31,2015-03-27,2015-09-21,170/2015
31,5,2024,RRC,1363,24,11,2016,15,2,2017,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2016-11-24,2017-02-15,1363/2016
31,5,2024,RRC,1356,24,11,2016,24,1,2016,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2016-11-24,2016-01-24,1356/2016
31,5,2024,RRC,1345,22,11,2016,28,3,2017,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2016-11-22,2017-03-28,1345/2016
31,5,2024,RRA,41,3,10,2016,10,1,2017,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2016-10-03,2017-01-10,41/2016
31,5,2024,RRC,1281,7,11,2016,23,1,2017,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2016-11-07,2017-01-23,1281/2016
31,5,2024,RRC,102,29,1,2016,29,1,2016,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2016-01-29,2016-01-29,102/2016
31,5,2024,RRA,41,3,10,2016,10,1,2017,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2016-10-03,2017-01-10,41/2016
31,5,2024,RRC,88,27,1,2016,30,6,2016,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2016-01-27,2016-06-30,88/2016
31,5,2024,RRA,13,5,3,2018,5,3,2018,Active:No Activity,,,,Recommended for dismissal,2024-05-31,2018-03-05,2018-03-05,13/2018
31,5,2024,RRC,141,24,1,2018,16,8,2018,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2018-01-24,2018-08-16,141/2018
31,5,2024,RRC,142,24,1,2018,24,1,2018,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2018-01-24,2018-01-24,142/2018
31,5,2024,RRC,143,25,1,2018,26,6,2018,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2018-01-25,2018-06-26,143/2018
31,5,2024,RRC,145,25,1,2018,25,1,2018,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2018-01-25,2018-01-25,145/2018
31,5,2024,RRC,149,26,1,2018,27,2,2018,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2018-01-26,2018-02-27,149/2018
31,5,2024,RRC,691,30,5,2018,30,5,2018,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2018-05-30,2018-05-30,691/2018
31,5,2024,RRC,199,6,2,2019,18,4,2019,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2019-02-06,2019-04-18,199/2019
31,5,2024,RRC,201,6,2,2019,7,2,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-02-06,2019-02-07,201/2019
31,5,2024,RRC,204,6,2,2019,16,11,2019,Active:Take a date from registry,,,,Recommended for dismissal,2024-05-31,2019-02-06,2019-11-16,204/2019
31,5,2024,RRC,205,7,2,2019,7,2,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-02-07,2019-02-07,205/2019
31,5,2024,RRC,206,7,2,2019,8,2,2019,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2019-02-07,2019-02-08,206/2019
31,5,2024,RRC,207,7,2,2019,8,2,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-02-07,2019-02-08,207/2019
31,5,2024,RRC,208,8,2,2019,10,5,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-08,2019-05-10,208/2019
31,5,2024,RRC,209,8,2,2019,16,10,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-08,2019-10-16,209/2019
31,5,2024,RRC,210,8,2,2019,3,3,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-08,2019-03-03,210/2019
31,5,2024,RRC,243,14,7,2019,15,2,2019,Active:Take a date from registry,,,,Recommended for dismissal,2024-05-31,2019-07-14,2019-02-15,243/2019
31,5,2024,RRC,244,14,2,2019,7,10,2019,Active: Mention after 60 days,,,,Recommended for dismissal,2024-05-31,2019-02-14,2019-10-07,244/2019
31,5,2024,RRC,245,14,2,2019,8,4,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-14,2019-04-08,245/2019
31,5,2024,RRC,246,14,2,2019,12,9,2019,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2019-02-14,2019-09-12,246/2019
31,5,2024,RRC,249,14,2,2019,10,6,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-14,2019-06-10,249/2019
31,5,2024,RRC,251,14,2,2019,2,5,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-14,2019-05-02,251/2019
31,5,2024,RRC,252,14,2,2019,15,2,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-02-14,2019-02-15,252/2019
31,5,2024,RRC,253,14,2,2019,15,2,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-02-14,2019-02-15,253/2019
31,5,2024,RRC,254,11,2,2019,25,2,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-02-11,2019-02-25,254/2019
31,5,2024,RRC,255,14,2,2019,20,5,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-14,2019-05-20,255/2019
31,5,2024,RRC,256,14,2,2019,15,2,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-02-14,2019-02-15,256/2019
31,5,2024,RRC,258,15,2,2019,19,7,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-02-15,2019-07-19,258/2019
31,5,2024,RRC,259,15,2,2019,10,6,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-15,2019-06-10,259/2019
31,5,2024,RRC,260,15,2,2019,30,4,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-15,2019-04-30,260/2019
31,5,2024,RRC,261,15,2,2019,18,2,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-02-15,2019-02-18,261/2019
31,5,2024,RRC,262,15,2,2019,18,2,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-15,2019-02-18,262/2019
31,5,2024,RRC,263,15,2,2019,11,6,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-15,2019-06-11,263/2019
31,5,2024,RRC,265,15,2,2019,6,3,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-15,2019-03-06,265/2019
31,5,2024,RRC,266,15,2,2019,27,5,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-15,2019-05-27,266/2019
31,5,2024,RRC,267,15,2,2019,28,,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-02-15,,267/2019
31,5,2024,RRC,268,15,2,2019,18,2,2019,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2019-02-15,2019-02-18,268/2019
31,5,2024,RRC,269,16,2,2019,18,2,2019,Active:Orders granted,,,,Recommended for dismissal,2024-05-31,2019-02-16,2019-02-18,269/2019
31,5,2024,RRC,533,2,4,2019,29,10,2019,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2019-04-02,2019-10-29,533/2019
31,5,2024,RRC,535,3,4,2019,30,10,2019,Active:Interparty hearing,,,,Recommended for dismissal,2024-05-31,2019-04-03,2019-10-30,535/2019
