Code/Year,Registered,Audit Date,Age of File
1633/2019,2019-10-01,2024-05-31,1704.0
1636/2019,2019-10-02,2024-05-31,1703.0
1637/2019,2019-10-02,2024-05-31,1703.0
1638/2019,2019-10-02,2024-05-31,1703.0
1639/2019,2019-10-02,2024-05-31,1703.0
1640/2019,2019-10-02,2024-05-31,1703.0
1642/2019,2019-10-02,2024-05-31,1703.0
1643/2019,2019-10-02,2024-05-31,1703.0
1644/2019,2019-10-02,2024-05-31,1703.0
1645/2019,2019-10-02,2024-05-31,1703.0
1646/2019,2019-10-02,2024-05-31,1703.0
1648/2019,2019-10-03,2024-05-31,1702.0
1650/2019,2019-10-03,2024-05-31,1702.0
1651/2019,2019-10-03,2024-05-31,1702.0
1652/2019,2019-10-03,2024-05-31,1702.0
1653/2019,2019-10-03,2024-05-31,1702.0
1654/2019,2019-10-03,2024-05-31,1702.0
1655/2019,2019-10-03,2024-05-31,1702.0
1656/2019,2019-10-03,2024-05-31,1702.0
E1164/2020,2020-11-26,2024-05-31,1282.0
1141/2020,2020-08-05,2024-05-31,1395.0
1195/2020,2020-08-13,2024-05-31,1387.0
1199/2020,2020-08-14,2024-05-31,1386.0
1137/2020,2020-08-05,2024-05-31,1395.0
1136/2020,2020-08-05,2024-05-31,1395.0
1135/2020,2020-08-05,2024-05-31,1395.0
1112/2020,2020-07-30,2024-05-31,1401.0
1110/2020,2020-07-29,2024-05-31,1402.0
1109/2020,2020-07-29,2024-05-31,1402.0
1062/2020,2020-07-22,2024-05-31,1409.0
711/2020,2020-05-26,2024-05-31,1466.0
854/2020,2020-06-16,2024-05-31,1445.0
804/2020,2020-06-10,2024-05-31,1451.0
803/2020,2020-06-10,2024-05-31,1451.0
802/2020,2020-06-10,2024-05-31,1451.0
801/2020,2020-06-10,2024-05-31,1451.0
832/2020,2020-06-12,2024-05-31,1449.0
831/2020,2020-06-15,2024-05-31,1446.0
828/2020,2020-06-15,2024-05-31,1446.0
825/2020,2020-06-15,2024-05-31,1446.0
824/2020,2020-06-15,2024-05-31,1446.0
823/2020,2020-06-15,2024-05-31,1446.0
822/2020,2020-06-12,2024-05-31,1449.0
821/2020,2020-06-12,2024-05-31,1449.0
820/2020,2020-06-12,2024-05-31,1449.0
1317/2020,2020-09-04,2024-05-31,1365.0
819/2020,2020-06-12,2024-05-31,1449.0
818/2020,2020-05-29,2024-05-31,1463.0
816/2020,2020-06-12,2024-05-31,1449.0
813/2020,2020-06-11,2024-05-31,1450.0
812/2020,2020-06-11,2024-05-31,1450.0
811/2020,2020-06-10,2024-05-31,1451.0
810/2020,2020-06-11,2024-05-31,1450.0
809/2020,2020-06-10,2024-05-31,1451.0
807/2020,2020-06-10,2024-05-31,1451.0
806/2020,2020-06-10,2024-05-31,1451.0
805/2020,2020-06-10,2024-05-31,1451.0
901/2020,2020-06-24,2024-05-31,1437.0
900/2020,2020-06-24,2024-05-31,1437.0
1292/2020,2020-09-01,2024-05-31,1368.0
1290/2020,2020-09-01,2024-05-31,1368.0
1289/2020,2020-09-01,2024-05-31,1368.0
1288/2020,2020-09-01,2024-05-31,1368.0
1286/2020,2020-08-24,2024-05-31,1376.0
1284/2020,2020-08-31,2024-05-31,1369.0
1283/2020,2020-08-31,2024-05-31,1369.0
1282/2020,2020-08-31,2024-05-31,1369.0
1281/2020,2020-08-31,2024-05-31,1369.0
1280/2020,2020-08-31,2024-05-31,1369.0
1279/2020,2020-08-31,2024-05-31,1369.0
1405/2020,2020-09-23,2024-05-31,1346.0
1278/2020,2020-08-31,2024-05-31,1369.0
1276/2020,2020-08-31,2024-05-31,1369.0
1275/2020,2020-08-31,2024-05-31,1369.0
1274/2020,2020-08-31,2024-05-31,1369.0
1273/2020,2020-08-28,2024-05-31,1372.0
1272/2020,2020-08-28,2024-05-31,1372.0
1271/2020,2020-08-28,2024-05-31,1372.0
1270/2020,2020-08-28,2024-05-31,1372.0
1268/2020,2020-08-27,2024-05-31,1373.0
1267/2020,2020-08-27,2024-05-31,1373.0
1266/2020,2020-08-27,2024-05-31,1373.0
1265/2020,2020-08-27,2024-05-31,1373.0
1264/2020,2020-08-27,2024-05-31,1373.0
1263/2020,2020-08-27,2024-05-31,1373.0
1262/2020,2020-08-27,2024-05-31,1373.0
1261/2020,2020-08-26,2024-05-31,1374.0
1260/2020,2020-08-27,2024-05-31,1373.0
1425/2020,2020-09-20,2024-05-31,1349.0
1426/2020,2020-09-20,2024-05-31,1349.0
1427/2020,2020-09-28,2024-05-31,1341.0
1422/2020,2020-09-25,2024-05-31,1344.0
1424/2020,2020-09-28,2024-05-31,1341.0
1428/2020,2020-09-28,2024-05-31,1341.0
936/2020,2020-07-01,2024-05-31,1430.0
1387/2020,2020-09-21,2024-05-31,1348.0
1397/2020,2020-09-22,2024-05-31,1347.0
1382/2020,2020-09-18,2024-05-31,1351.0
1383/2020,2020-09-18,2024-05-31,1351.0
1385/2020,2020-09-18,2024-05-31,1351.0
1379/2020,2020-09-17,2024-05-31,1352.0
1380/2020,2020-09-18,2024-05-31,1351.0
1381/2020,2020-09-18,2024-05-31,1351.0
986/2020,2020-07-09,2024-05-31,1422.0
998/2020,2020-07-28,2024-05-31,1403.0
999/2020,2020-07-09,2024-05-31,1422.0
1000/2020,2020-07-09,2024-05-31,1422.0
1097/2020,2020-07-20,2024-05-31,1411.0
1001/2020,2020-07-09,2024-05-31,1422.0
1002/2020,2020-07-09,2024-05-31,1422.0
1003/2020,2020-07-10,2024-05-31,1421.0
1004/2020,2020-07-10,2024-05-31,1421.0
1005/2020,2020-07-10,2024-05-31,1421.0
1006/2020,2020-07-10,2024-05-31,1421.0
1007/2020,2020-07-10,2024-05-31,1421.0
1008/2020,2020-07-10,2024-05-31,1421.0
1009/2020,2020-07-10,2024-05-31,1421.0
1010/2020,2020-07-10,2024-05-31,1421.0
1011/2020,2020-07-10,2024-05-31,1421.0
1012/2020,2020-07-13,2024-05-31,1418.0
1013/2020,2020-07-13,2024-05-31,1418.0
1014/2020,2020-07-13,2024-05-31,1418.0
1016/2020,2020-07-13,2024-05-31,1418.0
934/2020,2020-06-30,2024-05-31,1431.0
933/2020,2020-06-30,2024-05-31,1431.0
1372/2020,2020-09-16,2024-05-31,1353.0
1373/2020,2020-09-17,2024-05-31,1352.0
1370/2020,2020-09-16,2024-05-31,1353.0
1374/2020,2020-09-17,2024-05-31,1352.0
1375/2020,2020-09-17,2024-05-31,1352.0
1376/2020,2020-09-17,2024-05-31,1352.0
1377/2020,2020-09-17,2024-05-31,1352.0
1378/2020,2020-09-17,2024-05-31,1352.0
1474/2020,2020-10-06,2024-05-31,1333.0
1472/2020,2020-10-05,2024-05-31,1334.0
1470/2020,2020-10-05,2024-05-31,1334.0
1468/2020,2020-10-05,2024-05-31,1334.0
1467/2020,2020-10-05,2024-05-31,1334.0
1466/2020,2020-10-05,2024-05-31,1334.0
1465/2020,2020-10-05,2024-05-31,1334.0
1464/2020,2020-10-05,2024-05-31,1334.0
1463/2020,2020-10-05,2024-05-31,1334.0
1461/2020,2020-10-02,2024-05-31,1337.0
1460/2020,2020-10-02,2024-05-31,1337.0
1459/2020,2020-10-02,2024-05-31,1337.0
1455/2020,2020-10-02,2024-05-31,1337.0
1454/2020,2020-10-02,2024-05-31,1337.0
1453/2020,2020-11-05,2024-05-31,1303.0
1432/2020,2020-10-01,2024-05-31,1338.0
1451/2020,2020-10-01,2024-05-31,1338.0
1449/2020,2020-10-01,2024-05-31,1338.0
1448/2020,2020-10-01,2024-05-31,1338.0
1444/2020,2020-09-30,2024-05-31,1339.0
1442/2020,2020-09-30,2024-05-31,1339.0
1441/2020,2020-09-30,2024-05-31,1339.0
1439/2020,2020-09-29,2024-05-31,1340.0
1438/2020,2020-09-29,2024-05-31,1340.0
1436/2020,2020-09-29,2024-05-31,1340.0
1519/2020,2020-10-15,2024-05-31,1324.0
1520/2020,2020-10-15,2024-05-31,1324.0
1521/2020,2020-10-15,2024-05-31,1324.0
1522/2020,2020-10-15,2024-05-31,1324.0
1523/2020,2020-10-15,2024-05-31,1324.0
1524/2020,2020-10-16,2024-05-31,1323.0
1525/2020,2020-10-16,2024-05-31,1323.0
1517/2020,2020-10-14,2024-05-31,1325.0
1514/2020,2020-10-14,2024-05-31,1325.0
1515/2020,2020-10-14,2024-05-31,1325.0
1516/2020,2020-10-14,2024-05-31,1325.0
1518/2020,2020-10-14,2024-05-31,1325.0
1506/2020,2020-10-13,2024-05-31,1326.0
1508/2020,2020-10-13,2024-05-31,1326.0
1509/2020,2020-10-13,2024-05-31,1326.0
1510/2020,2020-10-13,2024-05-31,1326.0
1511/2020,2020-10-13,2024-05-31,1326.0
1512/2020,2020-10-14,2024-05-31,1325.0
1513/2020,2020-10-14,2024-05-31,1325.0
1107/2020,2020-07-29,2024-05-31,1402.0
1108/2020,2020-07-29,2024-05-31,1402.0
1111/2020,2020-08-27,2024-05-31,1373.0
1113/2020,2020-07-30,2024-05-31,1401.0
1114/2020,2020-07-30,2024-05-31,1401.0
1115/2020,2020-07-30,2024-05-31,1401.0
1116/2020,2020-07-30,2024-05-31,1401.0
1117/2020,2020-07-30,2024-05-31,1401.0
1118/2020,2020-08-03,2024-05-31,1397.0
1119/2020,2020-09-07,2024-05-31,1362.0
1159/2020,2020-11-09,2024-05-31,1299.0
1159B/2020,2020-08-07,2024-05-31,1393.0
1159C/2020,2020-08-06,2024-05-31,1394.0
1160/2020,2020-08-07,2024-05-31,1393.0
1160B/2020,2020-10-23,2024-05-31,1316.0
1161/2020,2020-11-05,2024-05-31,1303.0
1161B/2020,2020-08-07,2024-05-31,1393.0
1162/2020,2020-08-03,2024-05-31,1397.0
1163/2021,2021-05-26,2024-05-31,1101.0
1163B/2020,2020-08-10,2024-05-31,1390.0
1105/2020,2020-08-12,2024-05-31,1388.0
1165/2020,2020-08-10,2024-05-31,1390.0
1166/2020,2020-08-10,2024-05-31,1390.0
E1166/2020,2020-12-08,2024-05-31,1270.0
1167/2020,2020-08-10,2024-05-31,1390.0
1168/2020,2020-08-10,2024-05-31,1390.0
1158/2020,2020-10-07,2024-05-31,1332.0
1169/2020,2020-08-10,2024-05-31,1390.0
1176/2020,2020-08-11,2024-05-31,1389.0
1149/2020,2020-08-06,2024-05-31,1394.0
1151/2020,2020-08-07,2024-05-31,1393.0
1152/2020,2020-08-07,2024-05-31,1393.0
1175/2020,2020-08-11,2024-05-31,1389.0
1153/2020,2020-08-07,2024-05-31,1393.0
1155/2020,2020-08-07,2024-05-31,1393.0
1134/2020,2020-08-05,2024-05-31,1395.0
1138/2020,2020-08-05,2024-05-31,1395.0
1139/2020,2020-08-05,2024-05-31,1395.0
1142/2020,2020-08-05,2024-05-31,1395.0
1143/2020,2020-08-05,2024-05-31,1395.0
1144/2020,2020-08-05,2024-05-31,1395.0
1145/2020,2020-08-17,2024-05-31,1383.0
1147/2020,2020-08-06,2024-05-31,1394.0
1148/2020,2020-08-06,2024-05-31,1394.0
1698/2020,2020-11-25,2024-05-31,1283.0
1699/2020,2020-11-25,2024-05-31,1283.0
1700/2020,2020-11-25,2024-05-31,1283.0
1701/2020,2020-11-26,2024-05-31,1282.0
1740/2020,2020-12-07,2024-05-31,1271.0
1741/2020,2020-12-07,2024-05-31,1271.0
1743/2020,2020-12-08,2024-05-31,1270.0
1744/2020,2020-12-08,2024-05-31,1270.0
1745/2020,2020-12-08,2024-05-31,1270.0
1746/2020,2020-12-09,2024-05-31,1269.0
1747/2020,2020-12-09,2024-05-31,1269.0
1751/2020,2020-12-09,2024-05-31,1269.0
1752/2020,2020-12-09,2024-05-31,1269.0
1753/2020,2020-12-10,2024-05-31,1268.0
1754/2020,2020-12-10,2024-05-31,1268.0
1702/2020,2020-11-26,2024-05-31,1282.0
1703/2020,2020-11-26,2024-05-31,1282.0
1705/2020,2020-11-27,2024-05-31,1281.0
1693/2020,2020-11-25,2024-05-31,1283.0
1696/2020,2020-11-21,2024-05-31,1287.0
1748/2020,2020-12-09,2024-05-31,1269.0
1749/2020,2020-12-09,2024-05-31,1269.0
1750/2020,2020-12-09,2024-05-31,1269.0
1688/2020,2020-11-23,2024-05-31,1285.0
1689/2020,2020-11-23,2024-05-31,1285.0
1690/2020,2020-11-24,2024-05-31,1284.0
1691/2020,2020-11-24,2024-05-31,1284.0
1692/2020,2020-11-24,2024-05-31,1284.0
1693/2020,2020-11-24,2024-05-31,1284.0
1687/2020,2020-11-23,2024-05-31,1285.0
1694/2020,2020-11-26,2024-05-31,1282.0
12/2020,2020-01-06,2024-05-31,1607.0
26/2020,2020-01-07,2024-05-31,1606.0
27/2020,2020-01-07,2024-05-31,1606.0
29/2020,2020-01-07,2024-05-31,1606.0
30/2020,2020-01-07,2024-05-31,1606.0
31/2020,2020-01-08,2024-05-31,1605.0
32/2020,2020-01-08,2024-05-31,1605.0
33/2020,2020-01-10,2024-05-31,1603.0
34/2020,2020-01-08,2024-05-31,1605.0
1/2020,2020-01-03,2024-05-31,1610.0
3/2020,2020-01-03,2024-05-31,1610.0
4/2020,2020-01-03,2024-05-31,1610.0
7/2020,2020-01-06,2024-05-31,1607.0
8/2020,2020-02-28,2024-05-31,1554.0
9/2020,2020-01-06,2024-05-31,1607.0
11/2020,2020-01-06,2024-05-31,1607.0
21/2020,2020-01-07,2024-05-31,1606.0
23/2020,2020-01-07,2024-05-31,1606.0
24/2020,2020-01-10,2024-05-31,1603.0
25/2020,2020-01-07,2024-05-31,1606.0
2/2020,2020-01-03,2024-05-31,1610.0
20/2020,2020-01-07,2024-05-31,1606.0
13/2020,2020-01-06,2024-05-31,1607.0
14/2020,2020-01-06,2024-05-31,1607.0
16/2020,2020-01-07,2024-05-31,1606.0
17/2020,2020-01-07,2024-05-31,1606.0
18/2020,2020-01-07,2024-05-31,1606.0
19/2020,2020-01-07,2024-05-31,1606.0
432/2020,2020-03-10,2024-05-31,1543.0
555/2020,2020-04-17,2024-05-31,1505.0
550/2020,2020-04-10,2024-05-31,1512.0
551/2020,2020-04-16,2024-05-31,1506.0
552/2020,2020-04-16,2024-05-31,1506.0
553/2020,2020-04-16,2024-05-31,1506.0
554/2020,2020-04-17,2024-05-31,1505.0
71/2020,2020-01-17,2024-05-31,1596.0
72/2020,2020-01-17,2024-05-31,1596.0
74/2020,2020-01-17,2024-05-31,1596.0
75/2020,2020-01-17,2024-05-31,1596.0
430/2020,2020-03-10,2024-05-31,1543.0
431/2020,2020-03-10,2024-05-31,1543.0
546/2020,2020-04-09,2024-05-31,1513.0
549/2020,2020-04-15,2024-05-31,1507.0
56/2020,2020-01-13,2024-05-31,1600.0
57/2020,2020-01-14,2024-05-31,1599.0
58/2020,2020-01-14,2024-05-31,1599.0
59/2020,2020-01-21,2024-05-31,1592.0
60/2020,2020-01-14,2024-05-31,1599.0
62/2020,2020-01-12,2024-05-31,1601.0
64/2020,2020-01-15,2024-05-31,1598.0
65/2020,2020-01-15,2024-05-31,1598.0
66/2020,2020-01-15,2024-05-31,1598.0
67/2020,2020-01-16,2024-05-31,1597.0
68/2020,2020-01-15,2024-05-31,1598.0
69/2020,2020-01-16,2024-05-31,1597.0
440/2020,2020-05-26,2024-05-31,1466.0
427/2020,2020-03-09,2024-05-31,1544.0
426/2020,2020-03-09,2024-05-31,1544.0
425/2020,2020-03-09,2024-05-31,1544.0
424/2020,2020-03-09,2024-05-31,1544.0
421/2020,2020-03-09,2024-05-31,1544.0
420/2020,2020-03-09,2024-05-31,1544.0
217/2020,2020-02-07,2024-05-31,1575.0
218/2020,2020-02-07,2024-05-31,1575.0
219/2020,2020-02-10,2024-05-31,1572.0
220/2020,2020-02-07,2024-05-31,1575.0
221/2020,2020-02-08,2024-05-31,1574.0
222/2020,2020-02-05,2024-05-31,1577.0
225/2020,2020-02-10,2024-05-31,1572.0
226/2020,2020-02-17,2024-05-31,1565.0
227/2020,2020-02-10,2024-05-31,1572.0
228/2020,2020-02-10,2024-05-31,1572.0
229/2020,2020-02-07,2024-05-31,1575.0
444/2020,2020-03-11,2024-05-31,1542.0
443/2020,2020-03-11,2024-05-31,1542.0
442/2020,2020-03-11,2024-05-31,1542.0
441/2020,2020-03-11,2024-05-31,1542.0
187/2020,2020-05-27,2024-05-31,1465.0
230/2020,2020-02-10,2024-05-31,1572.0
231/2020,2020-02-12,2024-05-31,1570.0
232/2020,2020-02-12,2024-05-31,1570.0
233/2020,2020-02-10,2024-05-31,1572.0
234/2020,2020-02-12,2024-05-31,1570.0
235/2020,2020-02-12,2024-05-31,1570.0
178/2020,2020-01-31,2024-05-31,1582.0
179/2020,2020-01-31,2024-05-31,1582.0
181/2020,2020-01-03,2024-05-31,1610.0
182/2020,2020-01-03,2024-05-31,1610.0
183/2020,2020-02-03,2024-05-31,1579.0
184/2020,2020-02-03,2024-05-31,1579.0
185/2020,2020-02-04,2024-05-31,1578.0
213/2020,2020-02-07,2024-05-31,1575.0
214/2020,2020-02-07,2024-05-31,1575.0
215/2020,2020-02-07,2024-05-31,1575.0
166/2020,2020-01-30,2024-05-31,1583.0
167/2020,2020-01-30,2024-05-31,1583.0
168/2020,2020-01-30,2024-05-31,1583.0
169/2020,2020-01-30,2024-05-31,1583.0
170/2020,2020-01-31,2024-05-31,1582.0
171/2020,2020-01-30,2024-05-31,1583.0
174/2020,2020-01-30,2024-05-31,1583.0
172/2020,2020-01-30,2024-05-31,1583.0
173/2020,2020-01-30,2024-05-31,1583.0
175/2020,2020-01-30,2024-05-31,1583.0
177/2020,2020-01-31,2024-05-31,1582.0
201/2020,2020-02-06,2024-05-31,1576.0
608/2020,2020-05-04,2024-05-31,1488.0
609/2020,2020-05-04,2024-05-31,1488.0
610/2020,2020-05-05,2024-05-31,1487.0
611/2020,2020-05-05,2024-05-31,1487.0
612/2020,2020-05-05,2024-05-31,1487.0
613/2020,2020-05-05,2024-05-31,1487.0
614/2020,2020-05-05,2024-05-31,1487.0
615/2020,2020-05-05,2024-05-31,1487.0
616/2020,2020-05-06,2024-05-31,1486.0
617/2020,2020-05-06,2024-05-31,1486.0
618/2020,2020-05-06,2024-05-31,1486.0
619/2020,2020-05-06,2024-05-31,1486.0
621/2020,2020-05-06,2024-05-31,1486.0
622/2020,2020-05-06,2024-05-31,1486.0
623/2020,2020-05-06,2024-05-31,1486.0
624/2020,2020-05-06,2024-05-31,1486.0
625/2020,2020-05-06,2024-05-31,1486.0
626/2020,2020-05-06,2024-05-31,1486.0
627/2020,2020-05-07,2024-05-31,1485.0
628/2020,2020-05-07,2024-05-31,1485.0
629/2020,2020-05-07,2024-05-31,1485.0
630/2020,2020-05-07,2024-05-31,1485.0
631/2020,2020-05-07,2024-05-31,1485.0
632/2020,2020-05-07,2024-05-31,1485.0
636/2020,2020-05-07,2024-05-31,1485.0
637/2020,2020-05-07,2024-05-31,1485.0
639/2020,2020-05-08,2024-05-31,1484.0
640/2020,2020-05-11,2024-05-31,1481.0
641/2020,2020-05-11,2024-05-31,1481.0
638/2020,2020-05-08,2024-05-31,1484.0
642/2020,2020-05-11,2024-05-31,1481.0
243/2020,2020-02-13,2024-05-31,1569.0
245/2020,2020-02-13,2024-05-31,1569.0
246/2020,2020-02-13,2024-05-31,1569.0
247/2020,2020-02-13,2024-05-31,1569.0
248/2020,2020-02-13,2024-05-31,1569.0
249/2020,2020-01-13,2024-05-31,1600.0
250/2020,2020-02-14,2024-05-31,1568.0
253/2020,2020-02-14,2024-05-31,1568.0
254/2020,2020-02-14,2024-05-31,1568.0
255/2020,2020-02-14,2024-05-31,1568.0
256/2020,2020-02-14,2024-05-31,1568.0
257/2020,2020-02-14,2024-05-31,1568.0
258/2020,2020-02-17,2024-05-31,1565.0
259/2020,2020-02-17,2024-05-31,1565.0
260/2020,2020-02-17,2024-05-31,1565.0
262/2020,2020-02-17,2024-05-31,1565.0
263/2020,2020-02-17,2024-05-31,1565.0
264/2020,2020-02-17,2024-05-31,1565.0
265/2020,2020-02-17,2024-05-31,1565.0
266/2020,2020-02-17,2024-05-31,1565.0
267/2020,2020-02-17,2024-05-31,1565.0
269/2020,2020-02-17,2024-05-31,1565.0
270/2020,2020-02-17,2024-05-31,1565.0
271/2020,2020-02-18,2024-05-31,1564.0
272/2020,2020-02-18,2024-05-31,1564.0
273/2020,2020-02-18,2024-05-31,1564.0
322/2020,2020-02-25,2024-05-31,1557.0
322B/2020,2020-02-25,2024-05-31,1557.0
323/2020,2020-02-25,2024-05-31,1557.0
325/2020,2020-02-25,2024-05-31,1557.0
324/2020,2020-02-25,2024-05-31,1557.0
326/2020,2020-02-25,2024-05-31,1557.0
327/2020,2020-02-25,2024-05-31,1557.0
329/2020,2020-02-25,2024-05-31,1557.0
330/2020,2020-02-25,2024-05-31,1557.0
331/2020,2020-02-25,2024-05-31,1557.0
332/2020,2020-02-25,2024-05-31,1557.0
653/2020,2020-05-13,2024-05-31,1479.0
654/2020,2020-05-13,2024-05-31,1479.0
655/2020,2020-05-14,2024-05-31,1478.0
656/2020,2020-05-14,2024-05-31,1478.0
712/2020,2020-07-14,2024-05-31,1417.0
713/2020,2020-05-26,2024-05-31,1466.0
714/2020,2020-05-26,2024-05-31,1466.0
715/2020,2020-05-26,2024-05-31,1466.0
716/2020,2020-05-26,2024-05-31,1466.0
717/2020,2020-05-26,2024-05-31,1466.0
718/2020,2020-05-26,2024-05-31,1466.0
721/2020,2020-05-26,2024-05-31,1466.0
722/2020,2020-05-26,2024-05-31,1466.0
723/2020,2020-05-26,2024-05-31,1466.0
726/2020,2020-05-27,2024-05-31,1465.0
725/2020,2020-05-27,2024-05-31,1465.0
727/2020,2020-05-27,2024-05-31,1465.0
728/2020,2020-05-27,2024-05-31,1465.0
730/2020,2020-05-27,2024-05-31,1465.0
731/2020,2020-05-27,2024-05-31,1465.0
732/2020,2020-05-27,2024-05-31,1465.0
733/2020,2020-05-27,2024-05-31,1465.0
734/2020,2020-05-27,2024-05-31,1465.0
735/2020,2020-05-26,2024-05-31,1466.0
736/2020,2020-05-28,2024-05-31,1464.0
737/2020,2020-05-28,2024-05-31,1464.0
739/2020,2020-05-28,2024-05-31,1464.0
740/2020,2020-05-28,2024-05-31,1464.0
741/2020,2020-05-28,2024-05-31,1464.0
742/2020,2020-05-29,2024-05-31,1463.0
743/2020,2020-05-29,2024-05-31,1463.0
392/2020,2020-03-04,2024-05-31,1549.0
394/2020,2020-03-04,2024-05-31,1549.0
395/2020,2020-03-04,2024-05-31,1549.0
396/2020,2020-03-05,2024-05-31,1548.0
397/2020,2020-03-05,2024-05-31,1548.0
399/2020,2020-03-05,2024-05-31,1548.0
400/2020,2020-03-05,2024-05-31,1548.0
401/2020,2020-03-05,2024-05-31,1548.0
402/2020,2020-03-05,2024-05-31,1548.0
382/2020,2020-03-03,2024-05-31,1550.0
383/2020,2020-03-03,2024-05-31,1550.0
384/2020,2020-03-03,2024-05-31,1550.0
385/2020,2020-03-03,2024-05-31,1550.0
386/2020,2020-03-03,2024-05-31,1550.0
387/2020,2020-03-03,2024-05-31,1550.0
388/2020,2020-03-03,2024-05-31,1550.0
389/2020,2020-03-04,2024-05-31,1549.0
390/2020,2020-03-04,2024-05-31,1549.0
362/2020,2020-02-28,2024-05-31,1554.0
363/2020,2020-02-28,2024-05-31,1554.0
364/2020,2020-02-28,2024-05-31,1554.0
365/2020,2020-02-28,2024-05-31,1554.0
367/2020,2020-02-28,2024-05-31,1554.0
370/2020,2020-02-28,2024-05-31,1554.0
371/2020,2020-02-28,2024-05-31,1554.0
372/2020,2020-02-28,2024-05-31,1554.0
368/2020,2020-02-28,2024-05-31,1554.0
373/2020,2020-02-28,2024-05-31,1554.0
374/2020,2020-03-02,2024-05-31,1551.0
375/2020,2020-03-02,2024-05-31,1551.0
377/2020,2020-03-02,2024-05-31,1551.0
378/2020,2020-03-02,2024-05-31,1551.0
379/2020,2020-03-03,2024-05-31,1550.0
380/2020,2020-03-03,2024-05-31,1550.0
381/2020,2020-03-03,2024-05-31,1550.0
E050/2024,2024-01-12,2024-05-31,140.0
E051/2024,2024-01-12,2024-05-31,140.0
E053/2024,2024-01-12,2024-05-31,140.0
E061/2024,2024-01-15,2024-05-31,137.0
E070/2024,2024-01-16,2024-05-31,136.0
E069/2024,2024-01-16,2024-05-31,136.0
E067/2024,2024-01-16,2024-05-31,136.0
E065/2024,2024-01-16,2024-05-31,136.0
E066/2024,2024-01-16,2024-05-31,136.0
E064/2024,2024-01-18,2024-05-31,134.0
E062/2024,2024-01-15,2024-05-31,137.0
E071/2024,2024-01-16,2024-05-31,136.0
E083/2024,2024-01-17,2024-05-31,135.0
E075/2024,2024-01-16,2024-05-31,136.0
E076/2024,2024-01-16,2024-05-31,136.0
E088/2024,2024-01-18,2024-05-31,134.0
E089/2024,2024-01-18,2024-05-31,134.0
E094/2024,2024-01-18,2024-05-31,134.0
E101/2024,2024-01-19,2024-05-31,133.0
E122/2024,2024-01-23,2024-05-31,129.0
E120/2024,2024-01-23,2024-05-31,129.0
E124/2024,2024-01-25,2024-05-31,127.0
E125/2024,2024-01-24,2024-05-31,128.0
E123/2024,2024-01-24,2024-05-31,128.0
E118/2024,2024-01-23,2024-05-31,129.0
E117/2024,2024-01-25,2024-05-31,127.0
E116/2024,2024-01-23,2024-05-31,129.0
E110/2024,2024-01-22,2024-05-31,130.0
E114/2024,2024-01-23,2024-05-31,129.0
E106/2024,2024-01-20,2024-05-31,132.0
E104/2024,2024-01-19,2024-05-31,133.0
E102/2024,2024-01-19,2024-05-31,133.0
E132/2024,2024-01-25,2024-05-31,127.0
E130/2024,2024-01-26,2024-05-31,126.0
E129/2024,2024-01-24,2024-05-31,128.0
E128/2024,2024-01-24,2024-05-31,128.0
E135/2024,2024-01-25,2024-05-31,127.0
E133/2024,2024-01-25,2024-05-31,127.0
E136/2024,2024-01-25,2024-05-31,127.0
E138/2024,2024-01-26,2024-05-31,126.0
E140/2024,2024-01-29,2024-05-31,123.0
E141/2024,2024-01-26,2024-05-31,126.0
E146/2024,2024-01-26,2024-05-31,126.0
E147/2024,2024-01-26,2024-05-31,126.0
E148/2024,2024-01-26,2024-05-31,126.0
E399/2024,2024-02-28,2024-05-31,93.0
E398/2024,2024-02-29,2024-05-31,92.0
E396/2024,2024-02-29,2024-05-31,92.0
E395/2024,2024-02-28,2024-05-31,93.0
E393/2024,2024-02-28,2024-05-31,93.0
E392/2024,2024-02-28,2024-05-31,93.0
E388/2024,2024-02-28,2024-05-31,93.0
E387/2024,2024-02-29,2024-05-31,92.0
E382/2024,2024-02-26,2024-05-31,95.0
E379/2024,2024-02-26,2024-05-31,95.0
E378/2024,2024-02-26,2024-05-31,95.0
E374/2024,2024-02-27,2024-05-31,94.0
E373/2024,2024-02-26,2024-05-31,95.0
E368/2024,2024-02-23,2024-05-31,98.0
E369/2024,2024-02-23,2024-05-31,98.0
E363/2024,2024-02-23,2024-05-31,98.0
E361/2024,2024-02-23,2024-05-31,98.0
E360/2024,2024-02-23,2024-05-31,98.0
E359/2024,2024-02-14,2024-05-31,107.0
E357/2024,2024-02-14,2024-05-31,107.0
E404/2024,2024-02-29,2024-05-31,92.0
E599/2024,2024-04-05,2024-05-31,56.0
E595/2024,2024-04-05,2024-05-31,56.0
E590/2024,2024-04-05,2024-05-31,56.0
E586/2024,2024-04-04,2024-05-31,57.0
E585/2024,2024-04-05,2024-05-31,56.0
E584/2024,2024-03-27,2024-05-31,65.0
E582/2024,2024-04-04,2024-05-31,57.0
E769/2024,2024-05-08,2024-05-31,23.0
E768/2024,2024-05-08,2024-05-31,23.0
E766/2024,2024-05-09,2024-05-31,22.0
E765/2024,2024-05-08,2024-05-31,23.0
E764/2024,2024-05-07,2024-05-31,24.0
E411/2024,2024-03-01,2024-05-31,91.0
E409/2024,2024-02-29,2024-05-31,92.0
E546/2024,2024-03-25,2024-05-31,67.0
